Repeat,Fold,Method,k,Selection_rank,Gene
6,3,DEG-only,20,11,CHRDL1
6,3,DEG-only,20,12,TOP2A
6,3,DEG-only,20,13,MAMDC2
6,3,DEG-only,20,14,UHRF1
6,3,DEG-only,20,15,ADAMTS5
6,3,DEG-only,20,16,CD300LG
6,3,DEG-only,20,17,FMO2
6,3,DEG-only,20,18,NTRK2
6,3,DEG-only,20,19,NUSAP1
6,3,DEG-only,20,20,PCLAF
6,3,LASSO,20,1,EGFEM1P
6,3,LASSO,20,2,LRP2BP
6,3,LASSO,20,3,INHBA
6,3,LASSO,20,4,CLEC4G
6,3,LASSO,20,5,BPIFB2
6,3,LASSO,20,6,CTHRC1
6,3,LASSO,20,7,COL10A1
6,3,LASSO,20,8,CREB5
6,3,LASSO,20,9,GAS7
6,3,LASSO,20,10,SIX4
6,3,LASSO,20,11,BGN
6,3,LASSO,20,12,ASPN
6,3,LASSO,20,13,CCN4
6,3,LASSO,20,14,POSTN
6,3,LASSO,20,15,COL8A1
6,3,LASSO,20,16,PCNX1
6,3,LASSO,20,17,SNAI1
6,3,LASSO,20,18,EDEM3
6,3,LASSO,20,19,ITGBL1
6,3,LASSO,20,20,SCARA5
6,3,NIBFS,20,1,CDK1
6,3,NIBFS,20,2,EGFR
6,3,NIBFS,20,3,CCNB1
6,3,NIBFS,20,4,FN1
6,3,NIBFS,20,5,BUB1B
6,3,NIBFS,20,6,CDC20
6,3,NIBFS,20,7,EZH2
6,3,NIBFS,20,8,TOP2A
6,3,NIBFS,20,9,CAV1
6,3,NIBFS,20,10,STAT1
6,3,NIBFS,20,11,RRM2
6,3,NIBFS,20,12,GNAI1
6,3,NIBFS,20,13,PPARG
6,3,NIBFS,20,14,KIT
6,3,NIBFS,20,15,CCNA2
6,3,NIBFS,20,16,UBE2C
6,3,NIBFS,20,17,MAD2L1
6,3,NIBFS,20,18,FGF2
6,3,NIBFS,20,19,CCNB2
6,3,NIBFS,20,20,FOXO1
6,3,mRMR,20,1,SCARA5
6,3,mRMR,20,2,MT-ND4
6,3,mRMR,20,3,RPS3
6,3,mRMR,20,4,VEGFD
6,3,mRMR,20,5,TPT1
6,3,mRMR,20,6,COL10A1
6,3,mRMR,20,7,RPS15
6,3,mRMR,20,8,UBE2T
6,3,mRMR,20,9,INHBA
6,3,mRMR,20,10,RPLP1
6,3,mRMR,20,11,ADAMTS5
6,3,mRMR,20,12,RPL32
6,3,mRMR,20,13,SCN4B
6,3,mRMR,20,14,GJB2
6,3,mRMR,20,15,COL11A1
6,3,mRMR,20,16,LMOD1
6,3,mRMR,20,17,RPS12
6,3,mRMR,20,18,MATN2
6,3,mRMR,20,19,PABPC1
6,3,mRMR,20,20,MAMDC2
6,4,DEG-only,20,1,COL10A1
6,4,DEG-only,20,2,COL11A1
6,4,DEG-only,20,3,SCARA5
6,4,DEG-only,20,4,VEGFD
6,4,DEG-only,20,5,CAVIN2
6,4,DEG-only,20,6,INHBA
6,4,DEG-only,20,7,ADH1B
6,4,DEG-only,20,8,RRM2
6,4,DEG-only,20,9,ECRG4
6,4,DEG-only,20,10,CHRDL1
6,4,DEG-only,20,11,ABCA8
6,4,DEG-only,20,12,MAMDC2
6,4,DEG-only,20,13,ADAMTS5
6,4,DEG-only,20,14,NTRK2
6,4,DEG-only,20,15,TOP2A
6,4,DEG-only,20,16,FMO2
6,4,DEG-only,20,17,MME
6,4,DEG-only,20,18,UHRF1
6,4,DEG-only,20,19,MMP11
6,4,DEG-only,20,20,CD300LG
6,4,LASSO,20,1,CTHRC1
6,4,LASSO,20,2,LINC00852
6,4,LASSO,20,3,INHBA
6,4,LASSO,20,4,MAPRE2
6,4,LASSO,20,5,ITGBL1
6,4,LASSO,20,6,PCNX1
6,4,LASSO,20,7,COL10A1
6,4,LASSO,20,8,SIGLEC11
6,4,LASSO,20,9,MMP8
6,4,LASSO,20,10,GABARAPL1
6,4,LASSO,20,11,LYVE1
6,4,LASSO,20,12,ASPN
6,4,LASSO,20,13,GTF2F2
6,4,LASSO,20,14,PRR4
6,4,LASSO,20,15,ATF3
6,4,LASSO,20,16,CCN4
6,4,LASSO,20,17,CLXN
6,4,LASSO,20,18,SLC25A25
6,4,LASSO,20,19,SIX4
6,4,LASSO,20,20,EIF3F
6,4,NIBFS,20,1,CDK1
6,4,NIBFS,20,2,EGFR
6,4,NIBFS,20,3,CCNB1
6,4,NIBFS,20,4,BUB1B
6,4,NIBFS,20,5,FN1
6,4,NIBFS,20,6,CDC20
6,4,NIBFS,20,7,EZH2
6,4,NIBFS,20,8,TOP2A
6,4,NIBFS,20,9,CAV1
6,4,NIBFS,20,10,STAT1
6,4,NIBFS,20,11,KIT
6,4,NIBFS,20,12,GNAI1
6,4,NIBFS,20,13,RRM2
6,4,NIBFS,20,14,PPARG
6,4,NIBFS,20,15,FGF2
6,4,NIBFS,20,16,UBE2C
6,4,NIBFS,20,17,CCNA2
6,4,NIBFS,20,18,MAD2L1
6,4,NIBFS,20,19,CCNB2
6,4,NIBFS,20,20,FOXO1
6,4,mRMR,20,1,COL10A1
6,4,mRMR,20,2,MT-ND4
6,4,mRMR,20,3,RPS15
6,4,mRMR,20,4,VEGFD
6,4,mRMR,20,5,UBB
6,4,mRMR,20,6,ADAMTS5
6,4,mRMR,20,7,TPT1
6,4,mRMR,20,8,COL11A1
6,4,mRMR,20,9,RPLP1
6,4,mRMR,20,10,INHBA
6,4,mRMR,20,11,MT-ND2
6,4,mRMR,20,12,NKX1-1
6,4,mRMR,20,13,SCARA5
6,4,mRMR,20,14,RPL32
6,4,mRMR,20,15,UBE2T
6,4,mRMR,20,16,CAVIN2
6,4,mRMR,20,17,RPS12
6,4,mRMR,20,18,MAMDC2
6,4,mRMR,20,19,MATN2
6,4,mRMR,20,20,RPL24
6,5,DEG-only,20,1,COL11A1
6,5,DEG-only,20,2,SCARA5
6,5,DEG-only,20,3,COL10A1
6,5,DEG-only,20,4,VEGFD
6,5,DEG-only,20,5,CAVIN2
6,5,DEG-only,20,6,ABCA8
6,5,DEG-only,20,7,INHBA
6,5,DEG-only,20,8,RRM2
6,5,DEG-only,20,9,ADH1B
6,5,DEG-only,20,10,CHRDL1
6,5,DEG-only,20,11,MAMDC2
6,5,DEG-only,20,12,ADAMTS5
6,5,DEG-only,20,13,TOP2A
6,5,DEG-only,20,14,CD300LG
6,5,DEG-only,20,15,ECRG4
6,5,DEG-only,20,16,UHRF1
6,5,DEG-only,20,17,NTRK2
6,5,DEG-only,20,18,FMO2
6,5,DEG-only,20,19,NUSAP1
6,5,DEG-only,20,20,MMP11
6,5,LASSO,20,1,LINC00852
6,5,LASSO,20,2,BPIFB2
6,5,LASSO,20,3,CTHRC1
6,5,LASSO,20,4,INHBA
6,5,LASSO,20,5,COL8A1
6,5,LASSO,20,6,CREB5
6,5,LASSO,20,7,SRSF6
6,5,LASSO,20,8,RBMS1
6,5,LASSO,20,9,COL10A1
6,5,LASSO,20,10,S100P
6,5,LASSO,20,11,PRR4
6,5,LASSO,20,12,B4GALT1
6,5,LASSO,20,13,BGN
6,5,LASSO,20,14,MEDAG
6,5,LASSO,20,15,MT1M
6,5,LASSO,20,16,LYVE1
6,5,LASSO,20,17,ASPN
6,5,LASSO,20,18,MAPRE2
6,5,LASSO,20,19,TCEAL7
6,5,LASSO,20,20,CD3E
6,5,NIBFS,20,1,CDK1
6,5,NIBFS,20,2,EGFR
6,5,NIBFS,20,3,CCNB1
6,5,NIBFS,20,4,BUB1B
6,5,NIBFS,20,5,CDC20
6,5,NIBFS,20,6,FN1
6,5,NIBFS,20,7,STAT1
6,5,NIBFS,20,8,CAV1
6,5,NIBFS,20,9,EZH2
6,5,NIBFS,20,10,TOP2A
6,5,NIBFS,20,11,GNAI1
6,5,NIBFS,20,12,RRM2
6,5,NIBFS,20,13,PPARG
6,5,NIBFS,20,14,CCNA2
6,5,NIBFS,20,15,KIT
6,5,NIBFS,20,16,UBE2C
6,5,NIBFS,20,17,FGF2
6,5,NIBFS,20,18,MAD2L1
6,5,NIBFS,20,19,CCNB2
6,5,NIBFS,20,20,GNG2
6,5,mRMR,20,1,SCARA5
6,5,mRMR,20,2,MT-ND4
6,5,mRMR,20,3,UBB
6,5,mRMR,20,4,INHBA
6,5,mRMR,20,5,RPS15
6,5,mRMR,20,6,ADAMTS5
6,5,mRMR,20,7,TPT1
6,5,mRMR,20,8,VEGFD
6,5,mRMR,20,9,RPLP1
6,5,mRMR,20,10,COL10A1
6,5,mRMR,20,11,MT-ND2
6,5,mRMR,20,12,UBE2T
6,5,mRMR,20,13,RPL32
6,5,mRMR,20,14,COL11A1
6,5,mRMR,20,15,RPS12
6,5,mRMR,20,16,MAMDC2
6,5,mRMR,20,17,FGF10
6,5,mRMR,20,18,IL11RA
6,5,mRMR,20,19,GJB2
6,5,mRMR,20,20,RPL12
7,1,DEG-only,20,1,COL10A1
7,1,DEG-only,20,2,SCARA5
7,1,DEG-only,20,3,COL11A1
7,1,DEG-only,20,4,CAVIN2
7,1,DEG-only,20,5,VEGFD
7,1,DEG-only,20,6,ADH1B
7,1,DEG-only,20,7,RRM2
7,1,DEG-only,20,8,INHBA
7,1,DEG-only,20,9,CHRDL1
7,1,DEG-only,20,10,ABCA8
7,1,DEG-only,20,11,ECRG4
7,1,DEG-only,20,12,MAMDC2
7,1,DEG-only,20,13,ADAMTS5
7,1,DEG-only,20,14,CD300LG
7,1,DEG-only,20,15,FMO2
7,1,DEG-only,20,16,UHRF1
7,1,DEG-only,20,17,TOP2A
7,1,DEG-only,20,18,NTRK2
7,1,DEG-only,20,19,MME
7,1,DEG-only,20,20,PCLAF
7,1,LASSO,20,1,LINC00852
7,1,LASSO,20,2,CTHRC1
7,1,LASSO,20,3,ASPN
7,1,LASSO,20,4,INHBA
7,1,LASSO,20,5,LYVE1
7,1,LASSO,20,6,BGN
7,1,LASSO,20,7,PCNX1
7,1,LASSO,20,8,MAPRE2
7,1,LASSO,20,9,COL10A1
7,1,LASSO,20,10,ITGBL1
7,1,LASSO,20,11,CLEC4G
7,1,LASSO,20,12,SIGLEC11
7,1,LASSO,20,13,LILRB5
7,1,LASSO,20,14,SIX4
7,1,LASSO,20,15,PRR4
7,1,LASSO,20,16,RBMS1
7,1,LASSO,20,17,S100P
7,1,LASSO,20,18,TCEAL7
7,1,LASSO,20,19,EIF3F
7,1,LASSO,20,20,GZMK
7,1,NIBFS,20,1,CDK1
7,1,NIBFS,20,2,EGFR
7,1,NIBFS,20,3,CCNB1
7,1,NIBFS,20,4,BUB1B
7,1,NIBFS,20,5,CDC20
7,1,NIBFS,20,6,FN1
7,1,NIBFS,20,7,EZH2
7,1,NIBFS,20,8,CAV1
7,1,NIBFS,20,9,TOP2A
7,1,NIBFS,20,10,STAT1
7,1,NIBFS,20,11,RRM2
7,1,NIBFS,20,12,PPARG
7,1,NIBFS,20,13,GNAI1
7,1,NIBFS,20,14,KIT
7,1,NIBFS,20,15,UBE2C
7,1,NIBFS,20,16,FGF2
7,1,NIBFS,20,17,MAD2L1
7,1,NIBFS,20,18,CCNA2
7,1,NIBFS,20,19,GNG2
7,1,NIBFS,20,20,CCNB2
7,1,mRMR,20,1,SCARA5
7,1,mRMR,20,2,MT-ND4
7,1,mRMR,20,3,UBB
7,1,mRMR,20,4,INHBA
7,1,mRMR,20,5,RPS15
7,1,mRMR,20,6,TPT1
7,1,mRMR,20,7,VEGFD
7,1,mRMR,20,8,NKX1-1
7,1,mRMR,20,9,COL10A1
7,1,mRMR,20,10,RPL32
7,1,mRMR,20,11,MAMDC2
7,1,mRMR,20,12,MT-ND2
7,1,mRMR,20,13,ADAMTS5
7,1,mRMR,20,14,RPLP1
7,1,mRMR,20,15,COL11A1
7,1,mRMR,20,16,UBE2T
7,1,mRMR,20,17,RPS12
7,1,mRMR,20,18,PGM5
7,1,mRMR,20,19,CAVIN2
7,1,mRMR,20,20,GJB2
7,2,DEG-only,20,1,COL11A1
7,2,DEG-only,20,2,COL10A1
7,2,DEG-only,20,3,SCARA5
7,2,DEG-only,20,4,VEGFD
7,2,DEG-only,20,5,CAVIN2
7,2,DEG-only,20,6,ADH1B
7,2,DEG-only,20,7,RRM2
7,2,DEG-only,20,8,INHBA
7,2,DEG-only,20,9,ABCA8
7,2,DEG-only,20,10,ECRG4
7,2,DEG-only,20,11,CHRDL1
7,2,DEG-only,20,12,ADAMTS5
7,2,DEG-only,20,13,MAMDC2
7,2,DEG-only,20,14,NTRK2
7,2,DEG-only,20,15,FMO2
7,2,DEG-only,20,16,CD300LG
7,2,DEG-only,20,17,TOP2A
7,2,DEG-only,20,18,MME
7,2,DEG-only,20,19,UHRF1
7,2,DEG-only,20,20,LIFR
7,2,LASSO,20,1,LRP2BP
7,2,LASSO,20,2,BPIFB2
7,2,LASSO,20,3,INHBA
7,2,LASSO,20,4,COL8A1
7,2,LASSO,20,5,CTHRC1
7,2,LASSO,20,6,PRR4
7,2,LASSO,20,7,ZBTB41
7,2,LASSO,20,8,FGF18
7,2,LASSO,20,9,ITGBL1
7,2,LASSO,20,10,COL10A1
7,2,LASSO,20,11,RBMS1
7,2,LASSO,20,12,LYVE1
7,2,LASSO,20,13,MEDAG
7,2,LASSO,20,14,BGN
7,2,LASSO,20,15,CD3E
7,2,LASSO,20,16,GNL1
7,2,LASSO,20,17,XIAP
7,2,LASSO,20,18,CCN4
7,2,LASSO,20,19,SIX4
7,2,LASSO,20,20,MMP9
7,2,NIBFS,20,1,CDK1
7,2,NIBFS,20,2,EGFR
7,2,NIBFS,20,3,CCNB1
7,2,NIBFS,20,4,BUB1B
7,2,NIBFS,20,5,CDC20
7,2,NIBFS,20,6,FN1
7,2,NIBFS,20,7,EZH2
7,2,NIBFS,20,8,CAV1
7,2,NIBFS,20,9,TOP2A
7,2,NIBFS,20,10,GNAI1
7,2,NIBFS,20,11,STAT1
7,2,NIBFS,20,12,RRM2
7,2,NIBFS,20,13,KIT
7,2,NIBFS,20,14,PPARG
7,2,NIBFS,20,15,CCNA2
7,2,NIBFS,20,16,UBE2C
7,2,NIBFS,20,17,FGF2
7,2,NIBFS,20,18,CCNB2
7,2,NIBFS,20,19,MAD2L1
7,2,NIBFS,20,20,AURKA
7,2,mRMR,20,1,VEGFD
7,2,mRMR,20,2,MT-ND4
7,2,mRMR,20,3,RPS15
7,2,mRMR,20,4,INHBA
7,2,mRMR,20,5,TPT1
7,2,mRMR,20,6,UBB
7,2,mRMR,20,7,SCARA5
7,2,mRMR,20,8,RPS3
7,2,mRMR,20,9,UBE2T
7,2,mRMR,20,10,SPRY2
7,2,mRMR,20,11,MT-ND2
7,2,mRMR,20,12,RPL32
7,2,mRMR,20,13,ADAMTS5
7,2,mRMR,20,14,RPLP1
7,2,mRMR,20,15,COL10A1
7,2,mRMR,20,16,RPS12
7,2,mRMR,20,17,NEK2
7,2,mRMR,20,18,MME
7,2,mRMR,20,19,COL11A1
7,2,mRMR,20,20,CD34
7,3,DEG-only,20,1,COL11A1
7,3,DEG-only,20,2,COL10A1
7,3,DEG-only,20,3,SCARA5
7,3,DEG-only,20,4,VEGFD
7,3,DEG-only,20,5,CAVIN2
7,3,DEG-only,20,6,INHBA
7,3,DEG-only,20,7,RRM2
7,3,DEG-only,20,8,ADH1B
7,3,DEG-only,20,9,CHRDL1
7,3,DEG-only,20,10,ABCA8
7,3,DEG-only,20,11,ECRG4
7,3,DEG-only,20,12,ADAMTS5
7,3,DEG-only,20,13,TOP2A
7,3,DEG-only,20,14,MMP11
7,3,DEG-only,20,15,CD300LG
7,3,DEG-only,20,16,MAMDC2
7,3,DEG-only,20,17,FMO2
7,3,DEG-only,20,18,UHRF1
7,3,DEG-only,20,19,NTRK2
7,3,DEG-only,20,20,NUSAP1
7,3,LASSO,20,1,LINC00852
7,3,LASSO,20,2,CTHRC1
7,3,LASSO,20,3,INHBA
7,3,LASSO,20,4,BPIFB2
7,3,LASSO,20,5,CREB5
7,3,LASSO,20,6,COL8A1
7,3,LASSO,20,7,DPP6
7,3,LASSO,20,8,COL10A1
7,3,LASSO,20,9,ATF3
7,3,LASSO,20,10,CLEC4G
7,3,LASSO,20,11,SIX4
7,3,LASSO,20,12,LYVE1
7,3,LASSO,20,13,IER5L
7,3,LASSO,20,14,GTF2F2
7,3,LASSO,20,15,TCEAL7
7,3,LASSO,20,16,ITGBL1
7,3,LASSO,20,17,MAPRE2
7,3,LASSO,20,18,BGN
7,3,LASSO,20,19,ASPN
7,3,LASSO,20,20,VEGFD
7,3,NIBFS,20,1,CDK1
7,3,NIBFS,20,2,EGFR
7,3,NIBFS,20,3,CCNB1
7,3,NIBFS,20,4,FN1
7,3,NIBFS,20,5,BUB1B
7,3,NIBFS,20,6,CDC20
7,3,NIBFS,20,7,EZH2
7,3,NIBFS,20,8,STAT1
7,3,NIBFS,20,9,TOP2A
7,3,NIBFS,20,10,CAV1
7,3,NIBFS,20,11,RRM2
7,3,NIBFS,20,12,GNAI1
7,3,NIBFS,20,13,KIT
7,3,NIBFS,20,14,PPARG
7,3,NIBFS,20,15,CCNA2
7,3,NIBFS,20,16,UBE2C
7,3,NIBFS,20,17,MAD2L1
7,3,NIBFS,20,18,FGF2
7,3,NIBFS,20,19,CCNB2
7,3,NIBFS,20,20,FOXO1
7,3,mRMR,20,1,INHBA
7,3,mRMR,20,2,MT-ND4
7,3,mRMR,20,3,RPS15
7,3,mRMR,20,4,ADAMTS5
7,3,mRMR,20,5,UBB
7,3,mRMR,20,6,VEGFD
7,3,mRMR,20,7,TPT1
7,3,mRMR,20,8,RPL32
7,3,mRMR,20,9,COL10A1
7,3,mRMR,20,10,UBE2T
7,3,mRMR,20,11,RPLP1
7,3,mRMR,20,12,SCARA5
7,3,mRMR,20,13,MT-ND2
7,3,mRMR,20,14,COL11A1
7,3,mRMR,20,15,GJB2
7,3,mRMR,20,16,RPS12
7,3,mRMR,20,17,CAVIN2
7,3,mRMR,20,18,UHRF1
7,3,mRMR,20,19,CSN1S1
7,3,mRMR,20,20,RPL12
7,4,DEG-only,20,1,COL11A1
7,4,DEG-only,20,2,COL10A1
7,4,DEG-only,20,3,SCARA5
7,4,DEG-only,20,4,VEGFD
7,4,DEG-only,20,5,INHBA
7,4,DEG-only,20,6,CAVIN2
7,4,DEG-only,20,7,RRM2
7,4,DEG-only,20,8,ABCA8
7,4,DEG-only,20,9,ADH1B
7,4,DEG-only,20,10,ECRG4
7,4,DEG-only,20,11,TOP2A
7,4,DEG-only,20,12,NTRK2
7,4,DEG-only,20,13,CHRDL1
7,4,DEG-only,20,14,MAMDC2
7,4,DEG-only,20,15,ADAMTS5
7,4,DEG-only,20,16,UHRF1
7,4,DEG-only,20,17,CD300LG
7,4,DEG-only,20,18,NUSAP1
7,4,DEG-only,20,19,FMO2
7,4,DEG-only,20,20,LYVE1
7,4,LASSO,20,1,CTHRC1
7,4,LASSO,20,2,LINC00852
7,4,LASSO,20,3,BPIFB2
7,4,LASSO,20,4,INHBA
7,4,LASSO,20,5,COL10A1
7,4,LASSO,20,6,GTF2F2
7,4,LASSO,20,7,COL8A1
7,4,LASSO,20,8,GAS7
7,4,LASSO,20,9,LRP2BP
7,4,LASSO,20,10,VEGFD
7,4,LASSO,20,11,HPR
7,4,LASSO,20,12,ASPN
7,4,LASSO,20,13,RBMS1
7,4,LASSO,20,14,GZMK
7,4,LASSO,20,15,LYVE1
7,4,LASSO,20,16,MRGPRX3
7,4,LASSO,20,17,EIF3F
7,4,LASSO,20,18,CXCL2
7,4,LASSO,20,19,SCARA5
7,4,LASSO,20,20,HERC2P3
7,4,NIBFS,20,1,CDK1
7,4,NIBFS,20,2,EGFR
7,4,NIBFS,20,3,CCNB1
7,4,NIBFS,20,4,BUB1B
7,4,NIBFS,20,5,FN1
7,4,NIBFS,20,6,CDC20
7,4,NIBFS,20,7,STAT1
7,4,NIBFS,20,8,EZH2
7,4,NIBFS,20,9,TOP2A
7,4,NIBFS,20,10,CAV1
7,4,NIBFS,20,11,GNAI1
7,4,NIBFS,20,12,RRM2
7,4,NIBFS,20,13,KIT
7,4,NIBFS,20,14,PPARG
7,4,NIBFS,20,15,CCNA2
7,4,NIBFS,20,16,UBE2C
7,4,NIBFS,20,17,FGF2
7,4,NIBFS,20,18,CCNB2
7,4,NIBFS,20,19,MAD2L1
7,4,NIBFS,20,20,FOXO1
7,4,mRMR,20,1,VEGFD
7,4,mRMR,20,2,MT-ND4
7,4,mRMR,20,3,RPS15
7,4,mRMR,20,4,COL11A1
7,4,mRMR,20,5,UBB
7,4,mRMR,20,6,TPT1
7,4,mRMR,20,7,SCARA5
7,4,mRMR,20,8,RPLP1
7,4,mRMR,20,9,INHBA
7,4,mRMR,20,10,ADAMTS5
7,4,mRMR,20,11,MT-ND2
7,4,mRMR,20,12,RPL32
7,4,mRMR,20,13,KLHL29
7,4,mRMR,20,14,RPS3
7,4,mRMR,20,15,COL10A1
7,4,mRMR,20,16,UBE2T
7,4,mRMR,20,17,SCN4B
7,4,mRMR,20,18,PABPC1
7,4,mRMR,20,19,SPRY2
7,4,mRMR,20,20,RPS12
7,5,DEG-only,20,1,COL10A1
7,5,DEG-only,20,2,COL11A1
7,5,DEG-only,20,3,SCARA5
7,5,DEG-only,20,4,VEGFD
7,5,DEG-only,20,5,CAVIN2
7,5,DEG-only,20,6,INHBA
7,5,DEG-only,20,7,RRM2
7,5,DEG-only,20,8,ADH1B
7,5,DEG-only,20,9,ABCA8
7,5,DEG-only,20,10,CHRDL1
7,5,DEG-only,20,11,ECRG4
7,5,DEG-only,20,12,MAMDC2
7,5,DEG-only,20,13,TOP2A
7,5,DEG-only,20,14,CD300LG
7,5,DEG-only,20,15,UHRF1
7,5,DEG-only,20,16,FMO2
7,5,DEG-only,20,17,ADAMTS5
7,5,DEG-only,20,18,MMP11
7,5,DEG-only,20,19,PCLAF
7,5,DEG-only,20,20,NUSAP1
7,5,LASSO,20,1,BPIFB2
7,5,LASSO,20,2,PCNX1
7,5,LASSO,20,3,LINC00852
7,5,LASSO,20,4,CLEC4G
7,5,LASSO,20,5,CTHRC1
7,5,LASSO,20,6,INHBA
7,5,LASSO,20,7,ITGBL1
7,5,LASSO,20,8,MAPRE2
7,5,LASSO,20,9,MRGPRX3
7,5,LASSO,20,10,S100P
7,5,LASSO,20,11,EGFEM1P
7,5,LASSO,20,12,COL10A1
7,5,LASSO,20,13,CREB5
7,5,LASSO,20,14,ASPN
7,5,LASSO,20,15,SERPINE2
7,5,LASSO,20,16,TMEM105
7,5,LASSO,20,17,DPP6
7,5,LASSO,20,18,SIX4
7,5,LASSO,20,19,ZBTB16
7,5,LASSO,20,20,RBMS1
7,5,NIBFS,20,1,CDK1
7,5,NIBFS,20,2,EGFR
7,5,NIBFS,20,3,CCNB1
7,5,NIBFS,20,4,BUB1B
7,5,NIBFS,20,5,FN1
7,5,NIBFS,20,6,CDC20
7,5,NIBFS,20,7,EZH2
7,5,NIBFS,20,8,STAT1
7,5,NIBFS,20,9,TOP2A
7,5,NIBFS,20,10,CAV1
7,5,NIBFS,20,11,RRM2
7,5,NIBFS,20,12,KIT
7,5,NIBFS,20,13,GNAI1
7,5,NIBFS,20,14,PPARG
7,5,NIBFS,20,15,CCNA2
7,5,NIBFS,20,16,UBE2C
7,5,NIBFS,20,17,CCNB2
7,5,NIBFS,20,18,MAD2L1
7,5,NIBFS,20,19,FGF2
7,5,NIBFS,20,20,FOXO1
7,5,mRMR,20,1,SCARA5
7,5,mRMR,20,2,MT-ND4
7,5,mRMR,20,3,UBB
7,5,mRMR,20,4,INHBA
7,5,mRMR,20,5,RPS15
7,5,mRMR,20,6,VEGFD
7,5,mRMR,20,7,TPT1
7,5,mRMR,20,8,COL10A1
7,5,mRMR,20,9,RPS3
7,5,mRMR,20,10,UBE2T
7,5,mRMR,20,11,RPL32
7,5,mRMR,20,12,CAVIN2
7,5,mRMR,20,13,CCN4
7,5,mRMR,20,14,MAMDC2
7,5,mRMR,20,15,RPS12
7,5,mRMR,20,16,TOP2A
7,5,mRMR,20,17,MATN2
7,5,mRMR,20,18,RPL12
7,5,mRMR,20,19,CSN1S1
7,5,mRMR,20,20,UHRF1
8,1,DEG-only,20,1,COL11A1
8,1,DEG-only,20,2,COL10A1
8,1,DEG-only,20,3,SCARA5
8,1,DEG-only,20,4,CAVIN2
8,1,DEG-only,20,5,VEGFD
8,1,DEG-only,20,6,ADH1B
8,1,DEG-only,20,7,INHBA
8,1,DEG-only,20,8,RRM2
8,1,DEG-only,20,9,CHRDL1
8,1,DEG-only,20,10,ABCA8
8,1,DEG-only,20,11,ECRG4
8,1,DEG-only,20,12,CD300LG
8,1,DEG-only,20,13,NTRK2
8,1,DEG-only,20,14,TOP2A
8,1,DEG-only,20,15,ADAMTS5
8,1,DEG-only,20,16,UHRF1
8,1,DEG-only,20,17,MAMDC2
8,1,DEG-only,20,18,FMO2
8,1,DEG-only,20,19,RBP4
8,1,DEG-only,20,20,PLIN1
8,1,LASSO,20,1,LINC00852
8,1,LASSO,20,2,CREB5
8,1,LASSO,20,3,BPIFB2
8,1,LASSO,20,4,CTHRC1
8,1,LASSO,20,5,INHBA
8,1,LASSO,20,6,MIER1
8,1,LASSO,20,7,MAPRE2
8,1,LASSO,20,8,EGFEM1P
8,1,LASSO,20,9,B4GALT1
8,1,LASSO,20,10,ITGBL1
8,1,LASSO,20,11,DPP6
8,1,LASSO,20,12,COL10A1
8,1,LASSO,20,13,COL8A1
8,1,LASSO,20,14,ATF3
8,1,LASSO,20,15,SIX4
8,1,LASSO,20,16,JUN
8,1,LASSO,20,17,IER5L
8,1,LASSO,20,18,MT1M
8,1,LASSO,20,19,BGN
8,1,LASSO,20,20,S100A10
8,1,NIBFS,20,1,CDK1
8,1,NIBFS,20,2,EGFR
8,1,NIBFS,20,3,CCNB1
8,1,NIBFS,20,4,BUB1B
8,1,NIBFS,20,5,CDC20
8,1,NIBFS,20,6,FN1
8,1,NIBFS,20,7,EZH2
8,1,NIBFS,20,8,STAT1
8,1,NIBFS,20,9,TOP2A
8,1,NIBFS,20,10,CAV1
8,1,NIBFS,20,11,RRM2
8,1,NIBFS,20,12,GNAI1
8,1,NIBFS,20,13,CCNA2
8,1,NIBFS,20,14,PPARG
8,1,NIBFS,20,15,KIT
8,1,NIBFS,20,16,FGF2
8,1,NIBFS,20,17,UBE2C
8,1,NIBFS,20,18,MAD2L1
8,1,NIBFS,20,19,JUN
8,1,NIBFS,20,20,CCNB2
8,1,mRMR,20,1,CAVIN2
8,1,mRMR,20,2,MT-ND4
8,1,mRMR,20,3,RPS15
8,1,mRMR,20,4,INHBA
8,1,mRMR,20,5,UBB
8,1,mRMR,20,6,SCARA5
8,1,mRMR,20,7,TPT1
8,1,mRMR,20,8,RPL32
8,1,mRMR,20,9,VEGFD
8,1,mRMR,20,10,COL10A1
8,1,mRMR,20,11,MT-ND2
8,1,mRMR,20,12,MATN2
8,1,mRMR,20,13,RPS12
8,1,mRMR,20,14,UBE2T
8,1,mRMR,20,15,ADAMTS5
8,1,mRMR,20,16,COL11A1
8,1,mRMR,20,17,RPL12
8,1,mRMR,20,18,PGM5-AS1
8,1,mRMR,20,19,GJB2
8,1,mRMR,20,20,CSN1S1
8,2,DEG-only,20,1,COL11A1
8,2,DEG-only,20,2,COL10A1
8,2,DEG-only,20,3,SCARA5
8,2,DEG-only,20,4,VEGFD
8,2,DEG-only,20,5,CAVIN2
8,2,DEG-only,20,6,RRM2
8,2,DEG-only,20,7,ABCA8
8,2,DEG-only,20,8,ADH1B
8,2,DEG-only,20,9,CHRDL1
8,2,DEG-only,20,10,INHBA
8,2,DEG-only,20,11,TOP2A
8,2,DEG-only,20,12,ECRG4
8,2,DEG-only,20,13,MAMDC2
8,2,DEG-only,20,14,ADAMTS5
